date,product_id,units_sold,base_price,release_date,lifecycle,category,current_price
2024-03-29,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-03-30,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-03-31,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-04-01,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-04-02,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-04-03,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-04-04,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-04-05,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-04-06,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-04-07,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-04-08,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-04-09,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-04-10,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-04-11,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-04-12,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-04-13,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-04-14,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-04-15,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-04-16,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-04-17,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-04-18,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-04-19,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-04-20,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-04-21,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-04-22,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-04-23,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-04-24,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-04-25,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-04-26,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-04-27,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-04-28,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-04-29,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-04-30,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-05-01,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-05-02,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-05-03,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-05-04,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-05-05,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-05-06,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-05-07,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-05-08,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-05-09,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-05-10,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-05-11,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-05-12,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-05-13,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-05-14,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-05-15,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-05-16,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-05-17,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-05-18,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-05-19,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-05-20,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-05-21,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-05-22,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-05-23,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-05-24,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-05-25,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-05-26,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-05-27,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-05-28,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-05-29,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-05-30,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-05-31,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-06-01,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-06-02,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-06-03,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-06-04,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-06-05,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-06-06,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-06-07,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-06-08,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-06-09,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-06-10,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-06-11,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-06-12,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-06-13,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-06-14,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-06-15,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-06-16,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-06-17,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-06-18,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-06-19,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-06-20,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-06-21,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-06-22,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-06-23,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-06-24,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-06-25,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-06-26,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-06-27,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-06-28,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-06-29,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-06-30,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-07-01,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-07-02,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-07-03,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-07-04,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-07-05,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-07-06,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-07-07,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-07-08,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-07-09,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-07-10,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-07-11,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-07-12,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-07-13,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-07-14,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-07-15,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-07-16,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-07-17,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-07-18,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-07-19,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-07-20,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-07-21,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-07-22,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-07-23,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-07-24,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-07-25,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-07-26,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-07-27,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-07-28,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-07-29,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-07-30,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-07-31,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-08-01,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-08-02,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-08-03,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-08-04,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-08-05,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-08-06,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-08-07,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-08-08,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-08-09,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-08-10,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-08-11,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-08-12,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-08-13,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-08-14,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-08-15,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-08-16,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-08-17,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-08-18,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-08-19,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-08-20,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-08-21,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-08-22,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-08-23,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-08-24,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-08-25,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-08-26,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-08-27,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-08-28,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-08-29,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-08-30,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-08-31,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-09-01,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-09-02,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-09-03,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-09-04,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-09-05,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-09-06,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-09-07,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-09-08,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-09-09,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-09-10,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-09-11,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-09-12,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-09-13,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-09-14,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-09-15,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-09-16,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-09-17,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-09-18,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-09-19,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-09-20,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-09-21,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-09-22,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-09-23,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-09-24,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-09-25,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-09-26,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-09-27,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-09-28,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-09-29,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-09-30,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-10-01,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-10-02,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-10-03,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-10-04,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-10-05,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-10-06,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-10-07,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-10-08,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-10-09,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-10-10,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-10-11,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-10-12,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-10-13,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-10-14,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-10-15,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-10-16,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-10-17,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-10-18,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-10-19,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-10-20,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-10-21,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-10-22,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-10-23,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-10-24,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-10-25,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-10-26,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-10-27,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-10-28,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-10-29,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-10-30,PS5_Slim,0,499,2024-11-01,Growth,Gaming,548.9
2024-10-31,PS5_Slim,0,499,2024-11-01,Growth,Gaming,521.46
2024-11-01,PS5_Slim,212,499,2024-11-01,Growth,Gaming,548.9
2024-11-02,PS5_Slim,228,499,2024-11-01,Growth,Gaming,548.9
2024-11-03,PS5_Slim,232,499,2024-11-01,Growth,Gaming,548.9
2024-11-04,PS5_Slim,186,499,2024-11-01,Growth,Gaming,548.9
2024-11-05,PS5_Slim,211,499,2024-11-01,Growth,Gaming,548.9
2024-11-06,PS5_Slim,205,499,2024-11-01,Growth,Gaming,521.46
2024-11-07,PS5_Slim,190,499,2024-11-01,Growth,Gaming,548.9
2024-11-08,PS5_Slim,212,499,2024-11-01,Growth,Gaming,548.9
2024-11-09,PS5_Slim,239,499,2024-11-01,Growth,Gaming,548.9
2024-11-10,PS5_Slim,203,499,2024-11-01,Growth,Gaming,548.9
2024-11-11,PS5_Slim,197,499,2024-11-01,Growth,Gaming,548.9
2024-11-12,PS5_Slim,197,499,2024-11-01,Growth,Gaming,548.9
2024-11-13,PS5_Slim,215,499,2024-11-01,Growth,Gaming,548.9
2024-11-14,PS5_Slim,185,499,2024-11-01,Growth,Gaming,521.46
2024-11-15,PS5_Slim,216,499,2024-11-01,Growth,Gaming,548.9
2024-11-16,PS5_Slim,237,499,2024-11-01,Growth,Gaming,521.46
2024-11-17,PS5_Slim,240,499,2024-11-01,Growth,Gaming,548.9
2024-11-18,PS5_Slim,202,499,2024-11-01,Growth,Gaming,548.9
2024-11-19,PS5_Slim,188,499,2024-11-01,Growth,Gaming,548.9
2024-11-20,PS5_Slim,161,499,2024-11-01,Growth,Gaming,548.9
2024-11-21,PS5_Slim,188,499,2024-11-01,Growth,Gaming,521.46
2024-11-22,PS5_Slim,220,499,2024-11-01,Growth,Gaming,548.9
2024-11-23,PS5_Slim,249,499,2024-11-01,Growth,Gaming,548.9
2024-11-24,PS5_Slim,225,499,2024-11-01,Growth,Gaming,548.9
2024-11-25,PS5_Slim,191,499,2024-11-01,Growth,Gaming,521.46
2024-11-26,PS5_Slim,191,499,2024-11-01,Growth,Gaming,548.9
2024-11-27,PS5_Slim,196,499,2024-11-01,Growth,Gaming,548.9
2024-11-28,PS5_Slim,200,499,2024-11-01,Growth,Gaming,548.9
2024-11-29,PS5_Slim,219,499,2024-11-01,Growth,Gaming,548.9
2024-11-30,PS5_Slim,230,499,2024-11-01,Growth,Gaming,548.9
2024-12-01,PS5_Slim,183,499,2024-11-01,Growth,Gaming,499
2024-12-02,PS5_Slim,162,499,2024-11-01,Growth,Gaming,499
2024-12-03,PS5_Slim,163,499,2024-11-01,Growth,Gaming,499
2024-12-04,PS5_Slim,164,499,2024-11-01,Growth,Gaming,474.05
2024-12-05,PS5_Slim,163,499,2024-11-01,Growth,Gaming,499
2024-12-06,PS5_Slim,173,499,2024-11-01,Growth,Gaming,474.05
2024-12-07,PS5_Slim,179,499,2024-11-01,Growth,Gaming,523.95
2024-12-08,PS5_Slim,170,499,2024-11-01,Growth,Gaming,474.05
2024-12-09,PS5_Slim,149,499,2024-11-01,Growth,Gaming,499
2024-12-10,PS5_Slim,161,499,2024-11-01,Growth,Gaming,499
2024-12-11,PS5_Slim,156,499,2024-11-01,Growth,Gaming,523.95
2024-12-12,PS5_Slim,154,499,2024-11-01,Growth,Gaming,499
2024-12-13,PS5_Slim,193,499,2024-11-01,Growth,Gaming,499
2024-12-14,PS5_Slim,186,499,2024-11-01,Growth,Gaming,499
2024-12-15,PS5_Slim,178,499,2024-11-01,Growth,Gaming,499
2024-12-16,PS5_Slim,155,499,2024-11-01,Growth,Gaming,499
2024-12-17,PS5_Slim,152,499,2024-11-01,Growth,Gaming,474.05
2024-12-18,PS5_Slim,148,499,2024-11-01,Growth,Gaming,474.05
2024-12-19,PS5_Slim,152,499,2024-11-01,Growth,Gaming,523.95
2024-12-20,PS5_Slim,243,499,2024-11-01,Growth,Gaming,499
2024-12-21,PS5_Slim,234,499,2024-11-01,Growth,Gaming,499
2024-12-22,PS5_Slim,257,499,2024-11-01,Growth,Gaming,499
2024-12-23,PS5_Slim,218,499,2024-11-01,Growth,Gaming,499
2024-12-24,PS5_Slim,209,499,2024-11-01,Growth,Gaming,474.05
2024-12-25,PS5_Slim,240,499,2024-11-01,Growth,Gaming,523.95
2024-12-26,PS5_Slim,249,499,2024-11-01,Growth,Gaming,474.05
2024-12-27,PS5_Slim,270,499,2024-11-01,Growth,Gaming,474.05
2024-12-28,PS5_Slim,281,499,2024-11-01,Growth,Gaming,499
2024-12-29,PS5_Slim,292,499,2024-11-01,Growth,Gaming,474.05
2024-12-30,PS5_Slim,238,499,2024-11-01,Growth,Gaming,474.05
2024-12-31,PS5_Slim,259,499,2024-11-01,Growth,Gaming,474.05
2025-01-01,PS5_Slim,184,499,2024-11-01,Growth,Gaming,523.95
2025-01-02,PS5_Slim,165,499,2024-11-01,Growth,Gaming,474.05
2025-01-03,PS5_Slim,211,499,2024-11-01,Growth,Gaming,499
2025-01-04,PS5_Slim,178,499,2024-11-01,Growth,Gaming,474.05
2025-01-05,PS5_Slim,186,499,2024-11-01,Growth,Gaming,499
2025-01-06,PS5_Slim,162,499,2024-11-01,Growth,Gaming,523.95
2025-01-07,PS5_Slim,157,499,2024-11-01,Growth,Gaming,474.05
2025-01-08,PS5_Slim,161,499,2024-11-01,Growth,Gaming,499
2025-01-09,PS5_Slim,181,499,2024-11-01,Growth,Gaming,523.95
2025-01-10,PS5_Slim,192,499,2024-11-01,Growth,Gaming,523.95
2025-01-11,PS5_Slim,187,499,2024-11-01,Growth,Gaming,499
2025-01-12,PS5_Slim,190,499,2024-11-01,Growth,Gaming,499
2025-01-13,PS5_Slim,167,499,2024-11-01,Growth,Gaming,474.05
2025-01-14,PS5_Slim,156,499,2024-11-01,Growth,Gaming,474.05
2025-01-15,PS5_Slim,167,499,2024-11-01,Growth,Gaming,474.05
2025-01-16,PS5_Slim,162,499,2024-11-01,Growth,Gaming,474.05
2025-01-17,PS5_Slim,201,499,2024-11-01,Growth,Gaming,499
2025-01-18,PS5_Slim,186,499,2024-11-01,Growth,Gaming,499
2025-01-19,PS5_Slim,188,499,2024-11-01,Growth,Gaming,499
2025-01-20,PS5_Slim,170,499,2024-11-01,Growth,Gaming,523.95
2025-01-21,PS5_Slim,168,499,2024-11-01,Growth,Gaming,499
2025-01-22,PS5_Slim,151,499,2024-11-01,Growth,Gaming,499
2025-01-23,PS5_Slim,180,499,2024-11-01,Growth,Gaming,474.05
2025-01-24,PS5_Slim,200,499,2024-11-01,Growth,Gaming,474.05
2025-01-25,PS5_Slim,188,499,2024-11-01,Growth,Gaming,499
2025-01-26,PS5_Slim,194,499,2024-11-01,Growth,Gaming,499
2025-01-27,PS5_Slim,159,499,2024-11-01,Growth,Gaming,499
2025-01-28,PS5_Slim,176,499,2024-11-01,Growth,Gaming,499
2025-01-29,PS5_Slim,175,499,2024-11-01,Growth,Gaming,499
2025-01-30,PS5_Slim,190,499,2024-11-01,Growth,Gaming,499
2025-01-31,PS5_Slim,220,499,2024-11-01,Growth,Gaming,499
2025-02-01,PS5_Slim,106,499,2024-11-01,Growth,Gaming,499
2025-02-02,PS5_Slim,101,499,2024-11-01,Growth,Gaming,499
2025-02-03,PS5_Slim,93,499,2024-11-01,Growth,Gaming,523.95
2025-02-04,PS5_Slim,89,499,2024-11-01,Growth,Gaming,499
2025-02-05,PS5_Slim,103,499,2024-11-01,Growth,Gaming,499
2025-02-06,PS5_Slim,94,499,2024-11-01,Growth,Gaming,499
2025-02-07,PS5_Slim,105,499,2024-11-01,Growth,Gaming,499
2025-02-08,PS5_Slim,106,499,2024-11-01,Growth,Gaming,499
2025-02-09,PS5_Slim,105,499,2024-11-01,Growth,Gaming,499
2025-02-10,PS5_Slim,98,499,2024-11-01,Growth,Gaming,499
2025-02-11,PS5_Slim,90,499,2024-11-01,Growth,Gaming,499
2025-02-12,PS5_Slim,92,499,2024-11-01,Growth,Gaming,499
2025-02-13,PS5_Slim,93,499,2024-11-01,Growth,Gaming,499
2025-02-14,PS5_Slim,105,499,2024-11-01,Growth,Gaming,523.95
2025-02-15,PS5_Slim,107,499,2024-11-01,Growth,Gaming,499
2025-02-16,PS5_Slim,100,499,2024-11-01,Growth,Gaming,499
2025-02-17,PS5_Slim,90,499,2024-11-01,Growth,Gaming,499
2025-02-18,PS5_Slim,91,499,2024-11-01,Growth,Gaming,499
2025-02-19,PS5_Slim,94,499,2024-11-01,Growth,Gaming,499
2025-02-20,PS5_Slim,98,499,2024-11-01,Growth,Gaming,474.05
2025-02-21,PS5_Slim,109,499,2024-11-01,Growth,Gaming,499
2025-02-22,PS5_Slim,104,499,2024-11-01,Growth,Gaming,523.95
2025-02-23,PS5_Slim,105,499,2024-11-01,Growth,Gaming,499
2025-02-24,PS5_Slim,78,499,2024-11-01,Growth,Gaming,523.95
2025-02-25,PS5_Slim,95,499,2024-11-01,Growth,Gaming,523.95
2025-02-26,PS5_Slim,93,499,2024-11-01,Growth,Gaming,523.95
2025-02-27,PS5_Slim,93,499,2024-11-01,Growth,Gaming,499
2025-02-28,PS5_Slim,109,499,2024-11-01,Growth,Gaming,523.95
2025-03-01,PS5_Slim,117,499,2024-11-01,Growth,Gaming,499
2025-03-02,PS5_Slim,124,499,2024-11-01,Growth,Gaming,499
2025-03-03,PS5_Slim,101,499,2024-11-01,Growth,Gaming,499
2025-03-04,PS5_Slim,99,499,2024-11-01,Growth,Gaming,474.05
2025-03-05,PS5_Slim,94,499,2024-11-01,Growth,Gaming,474.05
2025-03-06,PS5_Slim,101,499,2024-11-01,Growth,Gaming,499
2025-03-07,PS5_Slim,121,499,2024-11-01,Growth,Gaming,523.95
2025-03-08,PS5_Slim,115,499,2024-11-01,Growth,Gaming,499
2025-03-09,PS5_Slim,116,499,2024-11-01,Growth,Gaming,499
2025-03-10,PS5_Slim,118,499,2024-11-01,Growth,Gaming,499
2025-03-11,PS5_Slim,105,499,2024-11-01,Growth,Gaming,499
2025-03-12,PS5_Slim,103,499,2024-11-01,Growth,Gaming,499
2025-03-13,PS5_Slim,107,499,2024-11-01,Growth,Gaming,523.95
2025-03-14,PS5_Slim,116,499,2024-11-01,Growth,Gaming,523.95
2025-03-15,PS5_Slim,112,499,2024-11-01,Growth,Gaming,523.95
2025-03-16,PS5_Slim,125,499,2024-11-01,Growth,Gaming,499
2025-03-17,PS5_Slim,103,499,2024-11-01,Growth,Gaming,499
2025-03-18,PS5_Slim,99,499,2024-11-01,Growth,Gaming,499
2025-03-19,PS5_Slim,105,499,2024-11-01,Growth,Gaming,499
2025-03-20,PS5_Slim,94,499,2024-11-01,Growth,Gaming,523.95
2025-03-21,PS5_Slim,116,499,2024-11-01,Growth,Gaming,474.05
2025-03-22,PS5_Slim,115,499,2024-11-01,Growth,Gaming,523.95
2025-03-23,PS5_Slim,127,499,2024-11-01,Growth,Gaming,474.05
2025-03-24,PS5_Slim,95,499,2024-11-01,Growth,Gaming,499
